model,language,category,emotion,emotion_strategy,neutral_strategy,bootstrap_iteration,sampled_emotion_terms,sampled_neutral_terms,direction_cosine_to_reference,top_k_jaccard_to_reference,average_similarity_top_k
bielik_1_5b_v3,zh,object,disgust,centroid_phrases,neutral_centroid,19,感到反感; 感到恶心; 感到反感,中性; 普通; 普通; 一般,0.9287782907485962,1.0,0.65845205783844
bielik_1_5b_v3,zh,object,disgust,centroid_phrases,neutral_centroid,20,感到恶心; 感到反感; 感到厌恶,普通; 平常; 平常; 一般,0.9439114332199097,0.8181818181818182,0.6763080894947052
bielik_1_5b_v3,zh,object,disgust,centroid_phrases,neutral_centroid,21,感到厌恶; 感到反感; 感到厌恶,平常; 一般; 普通; 中性,0.9842344522476196,0.8181818181818182,0.669353860616684
bielik_1_5b_v3,zh,object,disgust,centroid_phrases,neutral_centroid,22,感到厌恶; 感到厌恶; 感到厌恶,中性; 平常; 普通; 平常,0.9018778800964355,0.6666666666666666,0.6678014695644379
bielik_1_5b_v3,zh,object,disgust,centroid_phrases,neutral_centroid,23,感到恶心; 感到厌恶; 感到厌恶,平常; 中性; 普通; 中性,0.9398999810218811,0.6666666666666666,0.6718401074409485
bielik_1_5b_v3,zh,object,disgust,centroid_phrases,neutral_centroid,24,感到恶心; 感到反感; 感到恶心,一般; 平常; 平常; 一般,0.9002088308334351,0.6666666666666666,0.6693310618400574
bielik_1_5b_v3,zh,object,disgust,centroid_phrases,neutral_centroid,25,感到恶心; 感到恶心; 感到恶心,中性; 平常; 普通; 平常,0.8892616033554077,0.6666666666666666,0.6688081979751587
bielik_1_5b_v3,zh,object,disgust,centroid_phrases,neutral_centroid,26,感到恶心; 感到厌恶; 感到反感,一般; 中性; 普通; 普通,0.9486553072929382,1.0,0.6660238146781922
bielik_1_5b_v3,zh,object,disgust,centroid_phrases,neutral_centroid,27,感到厌恶; 感到厌恶; 感到厌恶,一般; 平常; 一般; 普通,0.9109612703323364,0.6666666666666666,0.6504132449626923
bielik_1_5b_v3,zh,object,disgust,centroid_phrases,neutral_centroid,28,感到恶心; 感到反感; 感到厌恶,中性; 一般; 普通; 一般,0.9499700665473938,0.8181818181818182,0.6642271637916565
bielik_1_5b_v3,zh,object,disgust,centroid_phrases,neutral_centroid,29,感到恶心; 感到恶心; 感到厌恶,一般; 平常; 一般; 一般,0.8733084201812744,0.6666666666666666,0.6594553649425506
bielik_1_5b_v3,zh,object,disgust,centroid_phrases,neutral_centroid,30,感到反感; 感到反感; 感到反感,一般; 中性; 普通; 中性,0.8961656093597412,0.8181818181818182,0.6444356679916382
bielik_1_5b_v3,zh,object,joy,single_word,neutral_centroid,1,快乐,一般; 普通; 普通; 一般,0.88531893491745,1.0,0.691517299413681
bielik_1_5b_v3,zh,object,joy,single_word,neutral_centroid,2,快乐,中性; 普通; 中性; 平常,0.9424651861190796,1.0,0.7038248956203461
bielik_1_5b_v3,zh,object,joy,single_word,neutral_centroid,3,快乐,平常; 平常; 中性; 普通,0.9132331609725952,0.8181818181818182,0.7091612756252289
bielik_1_5b_v3,zh,object,joy,single_word,neutral_centroid,4,快乐,普通; 中性; 中性; 平常,0.9424651861190796,1.0,0.7038248956203461
bielik_1_5b_v3,zh,object,joy,single_word,neutral_centroid,5,快乐,平常; 中性; 平常; 普通,0.9132331609725952,0.8181818181818182,0.7091612815856934
bielik_1_5b_v3,zh,object,joy,single_word,neutral_centroid,6,快乐,一般; 平常; 普通; 普通,0.9382926821708679,1.0,0.6990864515304566
bielik_1_5b_v3,zh,object,joy,single_word,neutral_centroid,7,快乐,中性; 中性; 中性; 平常,0.8622295260429382,0.8181818181818182,0.7045409142971039
bielik_1_5b_v3,zh,object,joy,single_word,neutral_centroid,8,快乐,普通; 中性; 中性; 普通,0.888628363609314,1.0,0.6905457377433777
bielik_1_5b_v3,zh,object,joy,single_word,neutral_centroid,9,快乐,一般; 普通; 普通; 普通,0.8477022647857666,1.0,0.6837798416614532
bielik_1_5b_v3,zh,object,joy,single_word,neutral_centroid,10,快乐,一般; 平常; 普通; 普通,0.9382926821708679,1.0,0.6990864515304566
bielik_1_5b_v3,zh,object,joy,single_word,neutral_centroid,11,快乐,平常; 一般; 平常; 普通,0.9159541130065918,0.8181818181818182,0.7104141294956208
bielik_1_5b_v3,zh,object,joy,single_word,neutral_centroid,12,快乐,普通; 一般; 中性; 一般,0.9214242100715637,1.0,0.6990376830101013
bielik_1_5b_v3,zh,object,joy,single_word,neutral_centroid,13,快乐,平常; 普通; 一般; 中性,0.9999998211860657,1.0,0.7086549222469329
bielik_1_5b_v3,zh,object,joy,single_word,neutral_centroid,14,快乐,中性; 平常; 平常; 平常,0.7809592485427856,0.8181818181818182,0.7123148083686829
bielik_1_5b_v3,zh,object,joy,single_word,neutral_centroid,15,快乐,平常; 一般; 中性; 平常,0.9158792495727539,0.8181818181818182,0.7160530805587768
bielik_1_5b_v3,zh,object,joy,single_word,neutral_centroid,16,快乐,普通; 普通; 平常; 平常,0.8543755412101746,0.8181818181818182,0.6996082723140716
bielik_1_5b_v3,zh,object,joy,single_word,neutral_centroid,17,快乐,平常; 中性; 中性; 平常,0.8749567270278931,0.8181818181818182,0.712032961845398
bielik_1_5b_v3,zh,object,joy,single_word,neutral_centroid,18,快乐,普通; 普通; 一般; 一般,0.8853188157081604,1.0,0.6915172457695007
bielik_1_5b_v3,zh,object,joy,single_word,neutral_centroid,19,快乐,一般; 一般; 一般; 中性,0.8121833205223083,0.8181818181818182,0.7004600286483764
bielik_1_5b_v3,zh,object,joy,single_word,neutral_centroid,20,快乐,普通; 平常; 普通; 普通,0.8354252576828003,0.8181818181818182,0.6872829020023346
bielik_1_5b_v3,zh,object,joy,single_word,neutral_centroid,21,快乐,一般; 中性; 中性; 一般,0.8676055669784546,0.8181818181818182,0.7025035381317138
bielik_1_5b_v3,zh,object,joy,single_word,neutral_centroid,22,快乐,中性; 一般; 平常; 一般,0.9234077334403992,0.8181818181818182,0.7112458765506744
bielik_1_5b_v3,zh,object,joy,single_word,neutral_centroid,23,快乐,一般; 平常; 普通; 一般,0.9361488819122314,1.0,0.7057332038879395
bielik_1_5b_v3,zh,object,joy,single_word,neutral_centroid,24,快乐,平常; 一般; 一般; 平常,0.8541185855865479,0.8181818181818182,0.712526160478592
bielik_1_5b_v3,zh,object,joy,single_word,neutral_centroid,25,快乐,平常; 中性; 普通; 一般,0.9999998211860657,1.0,0.7086549222469329
bielik_1_5b_v3,zh,object,joy,single_word,neutral_centroid,26,快乐,平常; 中性; 一般; 一般,0.9234077334403992,0.8181818181818182,0.7112458705902099
bielik_1_5b_v3,zh,object,joy,single_word,neutral_centroid,27,快乐,一般; 中性; 一般; 普通,0.9214242100715637,1.0,0.6990376770496368
bielik_1_5b_v3,zh,object,joy,single_word,neutral_centroid,28,快乐,一般; 普通; 中性; 中性,0.9313089847564697,1.0,0.6987400710582733
bielik_1_5b_v3,zh,object,joy,single_word,neutral_centroid,29,快乐,一般; 一般; 一般; 中性,0.8121833205223083,0.8181818181818182,0.7004600286483764
bielik_1_5b_v3,zh,object,joy,single_word,neutral_centroid,30,快乐,普通; 普通; 普通; 中性,0.8439446687698364,1.0,0.6833977162837982
bielik_1_5b_v3,zh,object,joy,feeling_phrase,neutral_centroid,1,感到快乐,平常; 中性; 普通; 普通,0.9424217939376831,0.8181818181818182,0.6748816907405853
bielik_1_5b_v3,zh,object,joy,feeling_phrase,neutral_centroid,2,感到快乐,一般; 普通; 中性; 普通,0.9459031820297241,0.8181818181818182,0.6646747708320617
bielik_1_5b_v3,zh,object,joy,feeling_phrase,neutral_centroid,3,感到快乐,平常; 普通; 中性; 一般,0.9999999403953552,1.0,0.6784327924251556
bielik_1_5b_v3,zh,object,joy,feeling_phrase,neutral_centroid,4,感到快乐,中性; 普通; 一般; 平常,1.0,1.0,0.6784327983856201
bielik_1_5b_v3,zh,object,joy,feeling_phrase,neutral_centroid,5,感到快乐,一般; 平常; 平常; 一般,0.8986443877220154,0.6666666666666666,0.6791746497154236
bielik_1_5b_v3,zh,object,joy,feeling_phrase,neutral_centroid,6,感到快乐,一般; 一般; 一般; 一般,0.8076062798500061,0.5384615384615384,0.6643403768539429
bielik_1_5b_v3,zh,object,joy,feeling_phrase,neutral_centroid,7,感到快乐,平常; 中性; 一般; 普通,1.0,1.0,0.678432822227478
bielik_1_5b_v3,zh,object,joy,feeling_phrase,neutral_centroid,8,感到快乐,平常; 平常; 普通; 一般,0.9377776384353638,1.0,0.6809446632862091
bielik_1_5b_v3,zh,object,joy,feeling_phrase,neutral_centroid,9,感到快乐,平常; 中性; 中性; 普通,0.9534978866577148,1.0,0.6804471969604492
bielik_1_5b_v3,zh,object,joy,feeling_phrase,neutral_centroid,10,感到快乐,平常; 中性; 一般; 中性,0.9553791284561157,1.0,0.680364465713501
bielik_1_5b_v3,zh,object,joy,feeling_phrase,neutral_centroid,11,感到快乐,中性; 中性; 普通; 平常,0.9534978866577148,1.0,0.6804472029209137
bielik_1_5b_v3,zh,object,joy,feeling_phrase,neutral_centroid,12,感到快乐,中性; 普通; 一般; 普通,0.9459030032157898,0.8181818181818182,0.6646747648715973
bielik_1_5b_v3,zh,object,joy,feeling_phrase,neutral_centroid,13,感到快乐,平常; 中性; 一般; 一般,0.9486764669418335,0.8181818181818182,0.6754058480262757
bielik_1_5b_v3,zh,object,joy,feeling_phrase,neutral_centroid,14,感到快乐,普通; 普通; 普通; 普通,0.7788309454917908,0.6666666666666666,0.6570363879203797
bielik_1_5b_v3,zh,object,joy,feeling_phrase,neutral_centroid,15,感到快乐,一般; 一般; 平常; 中性,0.9486765265464783,0.8181818181818182,0.6754058480262757
bielik_1_5b_v3,zh,object,joy,feeling_phrase,neutral_centroid,16,感到快乐,普通; 一般; 一般; 平常,0.9563987255096436,0.8181818181818182,0.6720398604869843
bielik_1_5b_v3,zh,object,joy,feeling_phrase,neutral_centroid,17,感到快乐,平常; 中性; 中性; 普通,0.9534978866577148,1.0,0.6804471969604492
bielik_1_5b_v3,zh,object,joy,feeling_phrase,neutral_centroid,18,感到快乐,普通; 普通; 普通; 平常,0.8575637340545654,0.6666666666666666,0.6659953653812408
bielik_1_5b_v3,zh,object,joy,feeling_phrase,neutral_centroid,19,感到快乐,中性; 普通; 普通; 普通,0.8625164031982422,0.6666666666666666,0.662161773443222
bielik_1_5b_v3,zh,object,joy,feeling_phrase,neutral_centroid,20,感到快乐,一般; 中性; 普通; 一般,0.9460666179656982,0.6666666666666666,0.666049736738205
bielik_1_5b_v3,zh,object,joy,feeling_phrase,neutral_centroid,21,感到快乐,普通; 一般; 普通; 普通,0.8755581378936768,0.6666666666666666,0.6582473933696746
bielik_1_5b_v3,zh,object,joy,feeling_phrase,neutral_centroid,22,感到快乐,一般; 普通; 平常; 普通,0.9529746770858765,0.8181818181818182,0.6710450232028962
bielik_1_5b_v3,zh,object,joy,feeling_phrase,neutral_centroid,23,感到快乐,一般; 中性; 普通; 平常,1.0,1.0,0.6784328043460846
bielik_1_5b_v3,zh,object,joy,feeling_phrase,neutral_centroid,24,感到快乐,平常; 中性; 普通; 平常,0.9316474199295044,0.8181818181818182,0.6860194444656372
bielik_1_5b_v3,zh,object,joy,feeling_phrase,neutral_centroid,25,感到快乐,一般; 普通; 平常; 平常,0.9377776980400085,1.0,0.6809446632862091
bielik_1_5b_v3,zh,object,joy,feeling_phrase,neutral_centroid,26,感到快乐,平常; 中性; 中性; 普通,0.9534978866577148,1.0,0.6804471969604492
bielik_1_5b_v3,zh,object,joy,feeling_phrase,neutral_centroid,27,感到快乐,普通; 平常; 一般; 一般,0.9563986659049988,0.8181818181818182,0.6720398604869843
bielik_1_5b_v3,zh,object,joy,feeling_phrase,neutral_centroid,28,感到快乐,普通; 普通; 平常; 一般,0.9529746770858765,0.8181818181818182,0.6710450291633606
bielik_1_5b_v3,zh,object,joy,feeling_phrase,neutral_centroid,29,感到快乐,普通; 中性; 平常; 一般,1.0,1.0,0.6784327924251556
bielik_1_5b_v3,zh,object,joy,feeling_phrase,neutral_centroid,30,感到快乐,普通; 平常; 平常; 一般,0.937777578830719,1.0,0.6809446513652802
bielik_1_5b_v3,zh,object,joy,centroid_words,neutral_centroid,1,幸福; 喜悦; 喜悦,普通; 中性; 平常; 一般,0.8554517030715942,1.0,0.743538373708725
bielik_1_5b_v3,zh,object,joy,centroid_words,neutral_centroid,2,快乐; 幸福; 幸福,一般; 普通; 平常; 普通,0.7655236721038818,0.8181818181818182,0.7508484125137329
bielik_1_5b_v3,zh,object,joy,centroid_words,neutral_centroid,3,喜悦; 快乐; 幸福,一般; 一般; 平常; 一般,0.7279810905456543,0.8181818181818182,0.7585609972476959
bielik_1_5b_v3,zh,object,joy,centroid_words,neutral_centroid,4,幸福; 喜悦; 喜悦,平常; 一般; 一般; 一般,0.6608777046203613,0.8181818181818182,0.7323349773883819
bielik_1_5b_v3,zh,object,joy,centroid_words,neutral_centroid,5,喜悦; 喜悦; 喜悦,平常; 普通; 普通; 普通,0.5826854109764099,1.0,0.6753199160099029
bielik_1_5b_v3,zh,object,joy,centroid_words,neutral_centroid,6,幸福; 幸福; 快乐,普通; 平常; 平常; 平常,0.5451675653457642,0.8181818181818182,0.767589783668518
bielik_1_5b_v3,zh,object,joy,centroid_words,neutral_centroid,7,喜悦; 快乐; 喜悦,一般; 普通; 中性; 一般,0.840541422367096,1.0,0.7286733448505401
bielik_1_5b_v3,zh,object,joy,centroid_words,neutral_centroid,8,快乐; 快乐; 快乐,一般; 中性; 平常; 一般,0.6681410074234009,1.0,0.7112458705902099
bielik_1_5b_v3,zh,object,joy,centroid_words,neutral_centroid,9,幸福; 快乐; 快乐,一般; 中性; 普通; 一般,0.782006025314331,1.0,0.7334319293498993
bielik_1_5b_v3,zh,object,joy,centroid_words,neutral_centroid,10,喜悦; 幸福; 快乐,一般; 平常; 普通; 普通,0.8865537047386169,1.0,0.7618994295597077
bielik_1_5b_v3,zh,object,joy,centroid_words,neutral_centroid,11,快乐; 快乐; 幸福,普通; 平常; 一般; 平常,0.7036001682281494,0.8181818181818182,0.7552260339260102
bielik_1_5b_v3,zh,object,joy,centroid_words,neutral_centroid,12,喜悦; 快乐; 喜悦,一般; 中性; 普通; 普通,0.8355380892753601,1.0,0.7235538959503174
bielik_1_5b_v3,zh,object,joy,centroid_words,neutral_centroid,13,喜悦; 幸福; 快乐,中性; 普通; 一般; 中性,0.902984082698822,1.0,0.7531222343444824
bielik_1_5b_v3,zh,object,joy,centroid_words,neutral_centroid,14,喜悦; 快乐; 快乐,平常; 中性; 一般; 平常,0.740106463432312,1.0,0.7498184323310852
bielik_1_5b_v3,zh,object,joy,centroid_words,neutral_centroid,15,幸福; 快乐; 快乐,一般; 普通; 平常; 普通,0.7468734979629517,0.8181818181818182,0.7406112670898437
bielik_1_5b_v3,zh,object,joy,centroid_words,neutral_centroid,16,幸福; 喜悦; 快乐,普通; 中性; 普通; 平常,0.8745631575584412,1.0,0.7596858441829681
bielik_1_5b_v3,zh,object,joy,centroid_words,neutral_centroid,17,快乐; 喜悦; 快乐,平常; 平常; 一般; 中性,0.7401065230369568,1.0,0.7498184442520142
bielik_1_5b_v3,zh,object,joy,centroid_words,neutral_centroid,18,快乐; 喜悦; 幸福,一般; 中性; 一般; 平常,0.877130389213562,1.0,0.767726731300354
bielik_1_5b_v3,zh,object,joy,centroid_words,neutral_centroid,19,快乐; 喜悦; 幸福,一般; 一般; 普通; 中性,0.8864749670028687,1.0,0.7531407237052917
bielik_1_5b_v3,zh,object,joy,centroid_words,neutral_centroid,20,快乐; 幸福; 喜悦,普通; 平常; 中性; 普通,0.8745631575584412,1.0,0.759685856103897
bielik_1_5b_v3,zh,object,joy,centroid_words,neutral_centroid,21,喜悦; 喜悦; 幸福,一般; 平常; 普通; 平常,0.7211076021194458,0.8181818181818182,0.7478265285491943
bielik_1_5b_v3,zh,object,joy,centroid_words,neutral_centroid,22,幸福; 快乐; 喜悦,一般; 一般; 中性; 普通,0.8864749670028687,1.0,0.7531407237052917
bielik_1_5b_v3,zh,object,joy,centroid_words,neutral_centroid,23,快乐; 喜悦; 喜悦,平常; 中性; 中性; 一般,0.8212430477142334,1.0,0.7387702345848084
bielik_1_5b_v3,zh,object,joy,centroid_words,neutral_centroid,24,快乐; 幸福; 快乐,平常; 平常; 一般; 一般,0.6522652506828308,0.8181818181818182,0.7546951770782471
bielik_1_5b_v3,zh,object,joy,centroid_words,neutral_centroid,25,幸福; 幸福; 喜悦,平常; 平常; 中性; 中性,0.7151374220848083,0.8181818181818182,0.7636128008365631
bielik_1_5b_v3,zh,object,joy,centroid_words,neutral_centroid,26,喜悦; 幸福; 幸福,一般; 中性; 平常; 普通,0.8679447174072266,0.8181818181818182,0.7592968344688416
bielik_1_5b_v3,zh,object,joy,centroid_words,neutral_centroid,27,喜悦; 喜悦; 快乐,中性; 一般; 一般; 中性,0.7999533414840698,1.0,0.7292894780635834
bielik_1_5b_v3,zh,object,joy,centroid_words,neutral_centroid,28,喜悦; 幸福; 幸福,中性; 一般; 平常; 中性,0.7896237373352051,0.8181818181818182,0.7538233637809754
bielik_1_5b_v3,zh,object,joy,centroid_words,neutral_centroid,29,喜悦; 喜悦; 喜悦,一般; 一般; 平常; 普通,0.6583164930343628,0.8181818181818182,0.6881148338317871
bielik_1_5b_v3,zh,object,joy,centroid_words,neutral_centroid,30,快乐; 喜悦; 快乐,平常; 中性; 普通; 一般,0.8747615814208984,1.0,0.7449819862842559
bielik_1_5b_v3,zh,object,joy,centroid_phrases,neutral_centroid,1,感到喜悦; 感到幸福; 感到喜悦,普通; 一般; 普通; 一般,0.902268648147583,0.6666666666666666,0.656848406791687
bielik_1_5b_v3,zh,object,joy,centroid_phrases,neutral_centroid,2,感到快乐; 感到喜悦; 感到快乐,中性; 平常; 一般; 一般,0.9274004697799683,0.8181818181818182,0.6844089090824127
bielik_1_5b_v3,zh,object,joy,centroid_phrases,neutral_centroid,3,感到幸福; 感到幸福; 感到快乐,中性; 一般; 一般; 平常,0.9175336956977844,0.8181818181818182,0.6724917531013489
bielik_1_5b_v3,zh,object,joy,centroid_phrases,neutral_centroid,4,感到幸福; 感到快乐; 感到快乐,一般; 普通; 普通; 普通,0.8371788859367371,0.5384615384615384,0.6655961453914643
bielik_1_5b_v3,zh,object,joy,centroid_phrases,neutral_centroid,5,感到幸福; 感到快乐; 感到快乐,中性; 一般; 普通; 中性,0.91844642162323,0.6666666666666666,0.6737649381160736
bielik_1_5b_v3,zh,object,joy,centroid_phrases,neutral_centroid,6,感到快乐; 感到喜悦; 感到喜悦,普通; 平常; 普通; 一般,0.9129615426063538,0.6666666666666666,0.6731756806373597
bielik_1_5b_v3,zh,object,joy,centroid_phrases,neutral_centroid,7,感到快乐; 感到幸福; 感到喜悦,一般; 一般; 中性; 平常,0.9489835500717163,0.8181818181818182,0.6842048764228821
bielik_1_5b_v3,zh,object,joy,centroid_phrases,neutral_centroid,8,感到幸福; 感到快乐; 感到幸福,平常; 一般; 一般; 普通,0.9230768084526062,0.8181818181818182,0.6705042243003845
bielik_1_5b_v3,zh,object,joy,centroid_phrases,neutral_centroid,9,感到快乐; 感到快乐; 感到幸福,一般; 中性; 中性; 一般,0.8854609727859497,0.6666666666666666,0.6718092501163483
bielik_1_5b_v3,zh,object,joy,centroid_phrases,neutral_centroid,10,感到幸福; 感到幸福; 感到快乐,普通; 平常; 平常; 普通,0.8620354533195496,1.0,0.6861913621425628
bielik_1_5b_v3,zh,object,joy,centroid_phrases,neutral_centroid,11,感到喜悦; 感到快乐; 感到快乐,中性; 一般; 平常; 平常,0.8993834257125854,1.0,0.6950768649578094
