model,language,category,emotion,emotion_strategy,neutral_strategy,bootstrap_iteration,sampled_emotion_terms,sampled_neutral_terms,direction_cosine_to_reference,top_k_jaccard_to_reference,average_similarity_top_k
gemini,en,food,sadness,centroid_phrases,neutral_centroid,1,feeling gloomy; feeling sorrowful; feeling sad,neutral; neutral; neutral; average,0.8785709142684937,0.6666666666666666,0.5267455011606217
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,50,感到喜悦; 感到幸福; 感到喜悦,中性; 一般; 一般; 平常,0.9256674647331238,0.6666666666666666,0.629780650138855
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,51,感到幸福; 感到快乐; 感到喜悦,平常; 普通; 平常; 一般,0.9350547194480896,0.8181818181818182,0.6554156959056854
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,52,感到快乐; 感到喜悦; 感到快乐,普通; 平常; 一般; 一般,0.9285041093826294,0.8181818181818182,0.6503657400608063
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,53,感到幸福; 感到幸福; 感到幸福,普通; 平常; 一般; 普通,0.88352370262146,0.6666666666666666,0.6225883781909942
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,54,感到幸福; 感到幸福; 感到喜悦,一般; 平常; 中性; 普通,0.9720963835716248,0.8181818181818182,0.6362648904323578
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,55,感到喜悦; 感到快乐; 感到幸福,普通; 普通; 普通; 中性,0.856505811214447,0.8181818181818182,0.6585429012775421
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,56,感到快乐; 感到喜悦; 感到喜悦,中性; 一般; 普通; 平常,0.9626453518867493,1.0,0.6417785346508026
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,57,感到幸福; 感到快乐; 感到幸福,一般; 中性; 普通; 平常,0.9650970697402954,0.8181818181818182,0.6406940042972564
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,58,感到喜悦; 感到快乐; 感到幸福,普通; 中性; 普通; 中性,0.9013674259185791,0.8181818181818182,0.6533303081989288
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,59,感到幸福; 感到幸福; 感到快乐,中性; 中性; 中性; 一般,0.8595353960990906,1.0,0.6295800268650055
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,60,感到幸福; 感到幸福; 感到快乐,平常; 一般; 中性; 普通,0.9650970697402954,0.8181818181818182,0.640694010257721
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,61,感到幸福; 感到快乐; 感到幸福,一般; 一般; 一般; 中性,0.8494153618812561,0.6666666666666666,0.6287962615489959
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,62,感到快乐; 感到喜悦; 感到喜悦,普通; 平常; 平常; 中性,0.8722057342529297,1.0,0.6418374121189118
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,63,感到快乐; 感到快乐; 感到幸福,普通; 普通; 普通; 平常,0.8153915405273438,0.8181818181818182,0.6572628974914551
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,64,感到幸福; 感到幸福; 感到幸福,普通; 平常; 平常; 一般,0.8786379098892212,0.8181818181818182,0.6250719964504242
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,65,感到喜悦; 感到喜悦; 感到幸福,普通; 一般; 普通; 一般,0.902268648147583,0.6666666666666666,0.6388906836509705
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,66,感到快乐; 感到快乐; 感到喜悦,一般; 平常; 普通; 普通,0.9128645658493042,0.8181818181818182,0.6550555348396301
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,67,感到喜悦; 感到喜悦; 感到喜悦,中性; 普通; 平常; 普通,0.8436198234558105,0.8181818181818182,0.6192568778991699
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,68,感到幸福; 感到喜悦; 感到幸福,一般; 平常; 普通; 一般,0.9326662421226501,0.6666666666666666,0.6351949989795684
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,69,感到快乐; 感到快乐; 感到幸福,中性; 中性; 一般; 一般,0.8854609727859497,0.8181818181818182,0.6395855247974396
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,70,感到幸福; 感到幸福; 感到快乐,平常; 一般; 平常; 平常,0.815117359161377,0.8181818181818182,0.6472706198692322
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,71,感到喜悦; 感到快乐; 感到幸福,平常; 普通; 一般; 一般,0.9554982781410217,0.8181818181818182,0.6509783864021301
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,72,感到快乐; 感到快乐; 感到喜悦,平常; 普通; 一般; 平常,0.8908935785293579,0.8181818181818182,0.6508184313774109
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,73,感到快乐; 感到快乐; 感到幸福,普通; 一般; 平常; 一般,0.9242343306541443,0.8181818181818182,0.6476761758327484
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,74,感到喜悦; 感到喜悦; 感到喜悦,平常; 普通; 平常; 平常,0.7069961428642273,0.8181818181818182,0.6170694231987
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,75,感到幸福; 感到幸福; 感到幸福,平常; 中性; 中性; 中性,0.8337432742118835,0.8181818181818182,0.6137363135814666
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,76,感到快乐; 感到喜悦; 感到喜悦,一般; 中性; 平常; 一般,0.923684298992157,0.6666666666666666,0.637081629037857
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,77,感到喜悦; 感到幸福; 感到幸福,一般; 平常; 普通; 普通,0.9329885244369507,0.8181818181818182,0.6426783919334411
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,78,感到幸福; 感到快乐; 感到快乐,中性; 普通; 普通; 普通,0.8239713311195374,0.8181818181818182,0.6543766558170319
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,79,感到喜悦; 感到喜悦; 感到快乐,平常; 中性; 中性; 一般,0.9229848980903625,1.0,0.6365272343158722
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,80,感到喜悦; 感到幸福; 感到快乐,一般; 中性; 中性; 一般,0.9104524850845337,0.8181818181818182,0.6418406248092652
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,81,感到喜悦; 感到快乐; 感到幸福,中性; 中性; 普通; 普通,0.9013673663139343,0.8181818181818182,0.6533303499221802
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,82,感到喜悦; 感到快乐; 感到快乐,普通; 普通; 一般; 中性,0.9184342622756958,0.8181818181818182,0.6540420591831207
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,83,感到喜悦; 感到喜悦; 感到快乐,平常; 普通; 普通; 中性,0.8948560953140259,1.0,0.64502512216568
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,84,感到喜悦; 感到快乐; 感到幸福,中性; 一般; 普通; 平常,1.0,1.0,0.6522691249847412
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,85,感到快乐; 感到快乐; 感到快乐,普通; 一般; 一般; 普通,0.845073401927948,0.8181818181818182,0.6427446067333221
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,86,感到喜悦; 感到快乐; 感到快乐,普通; 中性; 中性; 中性,0.8553411960601807,0.8181818181818182,0.646864938735962
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,87,感到喜悦; 感到喜悦; 感到幸福,一般; 中性; 一般; 普通,0.9292898178100586,0.8181818181818182,0.6323468148708343
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,88,感到幸福; 感到幸福; 感到幸福,中性; 一般; 中性; 平常,0.883401095867157,0.8181818181818182,0.6104022979736328
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,89,感到喜悦; 感到喜悦; 感到快乐,中性; 平常; 普通; 中性,0.9095215201377869,1.0,0.6406654238700866
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,90,感到幸福; 感到幸福; 感到快乐,中性; 普通; 一般; 中性,0.9132606387138367,0.8181818181818182,0.6338574588298798
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,91,感到快乐; 感到喜悦; 感到喜悦,中性; 平常; 普通; 中性,0.9095214605331421,1.0,0.6406654119491577
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,92,感到喜悦; 感到幸福; 感到喜悦,普通; 平常; 一般; 普通,0.9272220134735107,0.8181818181818182,0.6414404034614563
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,93,感到幸福; 感到快乐; 感到幸福,一般; 一般; 普通; 普通,0.8827338814735413,0.6666666666666666,0.6391071081161499
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,94,感到快乐; 感到喜悦; 感到喜悦,一般; 平常; 普通; 平常,0.8863255977630615,1.0,0.6420179605484009
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,95,感到快乐; 感到幸福; 感到幸福,一般; 普通; 普通; 中性,0.9100585579872131,0.8181818181818182,0.6403210997581482
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,96,感到快乐; 感到快乐; 感到快乐,一般; 普通; 平常; 平常,0.8410501480102539,0.8181818181818182,0.6410959303379059
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,97,感到喜悦; 感到幸福; 感到快乐,普通; 一般; 一般; 平常,0.9554982781410217,0.8181818181818182,0.6509784162044525
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,98,感到幸福; 感到幸福; 感到幸福,中性; 中性; 普通; 中性,0.8248570561408997,0.8181818181818182,0.611277163028717
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,99,感到喜悦; 感到喜悦; 感到喜悦,普通; 平常; 中性; 一般,0.9046962857246399,0.8181818181818182,0.6154197990894318
bielik_1_5b_v3,zh,food,joy,centroid_phrases,neutral_centroid,100,感到喜悦; 感到幸福; 感到喜悦,平常; 普通; 普通; 中性,0.9131788611412048,1.0,0.6412498831748963
bielik_1_5b_v3,zh,food,anger,centroid_phrases,neutral_centroid,1,感到恼火; 感到生气; 感到愤怒,平常; 一般; 平常; 中性,0.9480108022689819,1.0,0.6240064620971679
bielik_1_5b_v3,zh,food,anger,centroid_phrases,neutral_centroid,2,感到恼火; 感到愤怒; 感到愤怒,普通; 一般; 一般; 普通,0.8989162445068359,0.8181818181818182,0.6211459577083588
bielik_1_5b_v3,zh,food,anger,centroid_phrases,neutral_centroid,3,感到愤怒; 感到愤怒; 感到恼火,一般; 中性; 中性; 中性,0.8814789652824402,0.8181818181818182,0.6165032386779785
bielik_1_5b_v3,zh,food,anger,centroid_phrases,neutral_centroid,4,感到愤怒; 感到生气; 感到恼火,平常; 中性; 普通; 平常,0.9388763904571533,1.0,0.6314947485923768
bielik_1_5b_v3,zh,food,anger,centroid_phrases,neutral_centroid,5,感到生气; 感到恼火; 感到生气,平常; 平常; 中性; 中性,0.88756263256073,0.8181818181818182,0.629445743560791
bielik_1_5b_v3,zh,food,anger,centroid_phrases,neutral_centroid,6,感到愤怒; 感到恼火; 感到恼火,普通; 普通; 中性; 普通,0.8376675844192505,0.6666666666666666,0.6400048494338989
bielik_1_5b_v3,zh,food,anger,centroid_phrases,neutral_centroid,7,感到生气; 感到恼火; 感到愤怒,一般; 平常; 一般; 一般,0.8950955271720886,0.8181818181818182,0.6267670810222625
bielik_1_5b_v3,zh,food,anger,centroid_phrases,neutral_centroid,8,感到愤怒; 感到生气; 感到愤怒,一般; 一般; 普通; 普通,0.8959785103797913,0.8181818181818182,0.619603157043457
bielik_1_5b_v3,zh,food,anger,centroid_phrases,neutral_centroid,9,感到生气; 感到恼火; 感到愤怒,一般; 普通; 一般; 一般,0.8906914591789246,0.8181818181818182,0.6336772084236145
bielik_1_5b_v3,zh,food,anger,centroid_phrases,neutral_centroid,10,感到愤怒; 感到恼火; 感到生气,普通; 中性; 中性; 一般,0.9491335153579712,1.0,0.635550570487976
bielik_1_5b_v3,zh,food,anger,centroid_phrases,neutral_centroid,11,感到生气; 感到恼火; 感到恼火,普通; 中性; 平常; 平常,0.9188665151596069,0.6666666666666666,0.6346554160118103
bielik_1_5b_v3,zh,food,anger,centroid_phrases,neutral_centroid,12,感到愤怒; 感到生气; 感到愤怒,中性; 普通; 普通; 普通,0.838097095489502,0.8181818181818182,0.62784543633461
bielik_1_5b_v3,zh,food,anger,centroid_phrases,neutral_centroid,13,感到生气; 感到生气; 感到生气,一般; 一般; 普通; 平常,0.8871985077857971,0.8181818181818182,0.6128114283084869
bielik_1_5b_v3,zh,food,anger,centroid_phrases,neutral_centroid,14,感到愤怒; 感到愤怒; 感到生气,普通; 中性; 平常; 中性,0.9332599639892578,1.0,0.6157883465290069
bielik_1_5b_v3,zh,food,anger,centroid_phrases,neutral_centroid,15,感到恼火; 感到恼火; 感到愤怒,普通; 一般; 中性; 一般,0.9238862991333008,0.8181818181818182,0.6247374773025512
bielik_1_5b_v3,zh,food,anger,centroid_phrases,neutral_centroid,16,感到恼火; 感到生气; 感到生气,一般; 中性; 中性; 一般,0.8820922374725342,1.0,0.6275368750095367
bielik_1_5b_v3,zh,food,anger,centroid_phrases,neutral_centroid,17,感到恼火; 感到愤怒; 感到恼火,普通; 中性; 平常; 普通,0.9177361726760864,0.8181818181818182,0.6318039059638977
bielik_1_5b_v3,zh,food,anger,centroid_phrases,neutral_centroid,18,感到恼火; 感到愤怒; 感到愤怒,平常; 中性; 一般; 一般,0.9371089339256287,0.8181818181818182,0.6069895148277282
bielik_1_5b_v3,zh,food,anger,centroid_phrases,neutral_centroid,19,感到生气; 感到生气; 感到恼火,中性; 普通; 一般; 普通,0.9148367047309875,0.8181818181818182,0.6405995965003968
bielik_1_5b_v3,zh,food,anger,centroid_phrases,neutral_centroid,20,感到恼火; 感到愤怒; 感到愤怒,平常; 一般; 一般; 普通,0.9365166425704956,0.8181818181818182,0.6112005412578583
bielik_1_5b_v3,zh,food,anger,centroid_phrases,neutral_centroid,21,感到生气; 感到恼火; 感到生气,中性; 平常; 普通; 普通,0.9188215732574463,0.8181818181818182,0.6421164095401763
bielik_1_5b_v3,zh,food,anger,centroid_phrases,neutral_centroid,22,感到愤怒; 感到生气; 感到愤怒,平常; 一般; 一般; 平常,0.8880599737167358,0.8181818181818182,0.6036926805973053
bielik_1_5b_v3,zh,food,anger,centroid_phrases,neutral_centroid,23,感到愤怒; 感到生气; 感到愤怒,一般; 中性; 平常; 中性,0.9428676962852478,1.0,0.609569501876831
bielik_1_5b_v3,zh,food,anger,centroid_phrases,neutral_centroid,24,感到生气; 感到恼火; 感到恼火,中性; 中性; 一般; 中性,0.8538182377815247,0.8181818181818182,0.6290448427200317
bielik_1_5b_v3,zh,food,anger,centroid_phrases,neutral_centroid,25,感到恼火; 感到恼火; 感到愤怒,平常; 一般; 平常; 平常,0.8426482081413269,0.8181818181818182,0.6159845292568207
bielik_1_5b_v3,zh,food,anger,centroid_phrases,neutral_centroid,26,感到恼火; 感到愤怒; 感到生气,平常; 普通; 普通; 中性,0.9462625980377197,0.8181818181818182,0.6406970024108887
bielik_1_5b_v3,zh,food,anger,centroid_phrases,neutral_centroid,27,感到生气; 感到恼火; 感到生气,普通; 平常; 一般; 中性,0.9698120951652527,1.0,0.6329106330871582
bielik_1_5b_v3,zh,food,anger,centroid_phrases,neutral_centroid,28,感到恼火; 感到生气; 感到生气,普通; 中性; 中性; 一般,0.9142821431159973,0.8181818181818182,0.634154063463211
bielik_1_5b_v3,zh,food,anger,centroid_phrases,neutral_centroid,29,感到生气; 感到愤怒; 感到生气,平常; 普通; 中性; 一般,0.9696008563041687,1.0,0.6223192393779755
bielik_1_5b_v3,zh,food,anger,centroid_phrases,neutral_centroid,30,感到愤怒; 感到愤怒; 感到恼火,普通; 一般; 平常; 一般,0.9365166425704956,0.8181818181818182,0.6112005293369294
bielik_1_5b_v3,zh,food,anger,centroid_phrases,neutral_centroid,31,感到恼火; 感到恼火; 感到恼火,平常; 普通; 中性; 平常,0.8720862865447998,0.8181818181818182,0.6171685814857483
bielik_1_5b_v3,zh,food,anger,centroid_phrases,neutral_centroid,32,感到愤怒; 感到愤怒; 感到生气,普通; 普通; 中性; 平常,0.9133412837982178,1.0,0.6190803587436676
bielik_1_5b_v3,zh,food,anger,centroid_phrases,neutral_centroid,33,感到恼火; 感到恼火; 感到生气,平常; 普通; 普通; 普通,0.8467485308647156,0.8181818181818182,0.6491616249084473
bielik_1_5b_v3,zh,food,anger,centroid_phrases,neutral_centroid,34,感到恼火; 感到愤怒; 感到愤怒,一般; 平常; 一般; 中性,0.9371087551116943,0.8181818181818182,0.6069895684719085
bielik_1_5b_v3,zh,food,anger,centroid_phrases,neutral_centroid,35,感到生气; 感到恼火; 感到恼火,平常; 中性; 中性; 普通,0.9233744144439697,0.8181818181818182,0.6354460537433624
bielik_1_5b_v3,zh,food,anger,centroid_phrases,neutral_centroid,36,感到恼火; 感到恼火; 感到愤怒,普通; 中性; 平常; 普通,0.9177361726760864,0.8181818181818182,0.6318038940429688
bielik_1_5b_v3,zh,food,anger,centroid_phrases,neutral_centroid,37,感到恼火; 感到生气; 感到愤怒,平常; 普通; 中性; 中性,0.9570815563201904,0.8181818181818182,0.6349388599395752
bielik_1_5b_v3,zh,food,anger,centroid_phrases,neutral_centroid,38,感到愤怒; 感到愤怒; 感到愤怒,一般; 普通; 平常; 平常,0.8613215684890747,0.8181818181818182,0.576874041557312
bielik_1_5b_v3,zh,food,anger,centroid_phrases,neutral_centroid,39,感到恼火; 感到恼火; 感到恼火,普通; 平常; 平常; 普通,0.8375134468078613,0.8181818181818182,0.6249824821949005
bielik_1_5b_v3,zh,food,anger,centroid_phrases,neutral_centroid,40,感到生气; 感到恼火; 感到愤怒,中性; 平常; 普通; 一般,1.0000001192092896,1.0,0.6327764570713044
bielik_1_5b_v3,zh,food,anger,centroid_phrases,neutral_centroid,41,感到生气; 感到恼火; 感到恼火,普通; 一般; 普通; 普通,0.8536324501037598,0.6666666666666666,0.6479101121425629
bielik_1_5b_v3,zh,food,anger,centroid_phrases,neutral_centroid,42,感到愤怒; 感到生气; 感到生气,中性; 平常; 普通; 平常,0.9076802134513855,0.8181818181818182,0.6221935212612152
bielik_1_5b_v3,zh,food,anger,centroid_phrases,neutral_centroid,43,感到愤怒; 感到生气; 感到愤怒,普通; 中性; 普通; 平常,0.9133412837982178,1.0,0.6190803587436676
bielik_1_5b_v3,zh,food,anger,centroid_phrases,neutral_centroid,44,感到愤怒; 感到愤怒; 感到恼火,一般; 中性; 平常; 平常,0.9221477508544922,1.0,0.604035747051239
bielik_1_5b_v3,zh,food,anger,centroid_phrases,neutral_centroid,45,感到生气; 感到生气; 感到愤怒,普通; 一般; 一般; 一般,0.8682140707969666,0.8181818181818182,0.6243212580680847
bielik_1_5b_v3,zh,food,anger,centroid_phrases,neutral_centroid,46,感到恼火; 感到愤怒; 感到愤怒,平常; 平常; 中性; 平常,0.8251604437828064,1.0,0.6046878039836884
bielik_1_5b_v3,zh,food,anger,centroid_phrases,neutral_centroid,47,感到恼火; 感到生气; 感到恼火,平常; 一般; 普通; 平常,0.9313417077064514,1.0,0.6327083528041839
